Size Idx Append Polo PoloAppend
3875000 26920829 27589361 528002339 351739488
3876000 27163259 27642102 539384785 353728423
3877000 27040503 27420123 521990475 349979691
3878000 26738597 27464014 524238481 349702572
3879000 27131871 27690232 550284023 356591519
3880000 26960238 27810846 528842941 277928346
3881000 27009265 27791129 521402959 347609469
3882000 26872922 27513596 523160228 348506952
3883000 26864016 27616789 523058510 312589211
3884000 27112649 27305379 1169843820 348503839
3885000 27031685 27910756 670315896 350312993
3886000 27210646 27590760 519299683 281176063
3887000 26991503 27926814 534815657 352276637
3888000 27289510 27781232 531307193 354298487
3889000 27627732 27702014 528596075 347468368
3890000 27475387 27800118 525441256 345516843
3891000 27063565 27539953 551893724 350383194
3892000 27188993 27508547 522211751 348896378
3893000 27215692 28392574 540916652 352581301
3894000 26977454 27935816 531001479 353147526
3895000 27300802 27716081 528114103 348652603
3896000 28459124 27756817 535375845 350038123
3897000 27453603 27684944 672251057 348469297
3898000 27113794 27802209 528501888 346000935
3899000 26798865 27535741 524595321 351445221
3900000 27215459 27816154 535656699 349765755
3901000 27525240 27830333 525355924 282758998
3902000 27271523 28078262 528314845 352797831
3903000 27190343 27689816 532843463 281712753
3904000 27153332 27751568 533203219 283491606
3905000 27496218 27824265 548060110 347521403
3906000 27213180 28203497 529633301 286463974
3907000 27078789 27880039 1110233958 347118893
3908000 27232388 27918591 533557501 347828921
3909000 27342367 27675278 520008346 351892182
3910000 27021856 27748374 676579317 373906443
3911000 31494631 31450429 1563699354 557517710
3912000 27127884 39188518 541623987 349470423
3913000 27346075 28270255 531551964 358323887
3914000 27581754 27976461 532952659 282662005
3915000 27778625 27940536 529766069 355386860
3916000 27505426 27785970 535971859 283724049
3917000 27388062 27996933 702107222 355442735
3918000 27534469 27807926 547129533 363381992
3919000 27431499 27864921 534719021 357958439
3920000 27186094 27748233 534976446 280364971
3921000 27156120 28289086 526910054 356214584
3922000 27343470 27813890 544789885 282828472
3923000 27291770 28537071 686112545 357928920
3924000 27337483 27714120 532665607 352919535
3925000 27585603 28232739 704299590 464706021
3926000 28292611 28067619 544472731 347754695
3927000 27723325 27995018 542670329 280300155
3928000 27145157 28249582 666236199 282026882
3929000 27121159 28033133 539495689 349331699
3930000 27222379 27750674 522271979 352724985
3931000 27545813 27813779 524064829 354727488
3932000 27899862 28448532 520898468 280858350
3933000 27548206 27916028 550069427 350902379
3934000 27319595 27961624 523536360 353102948
3935000 27493478 28104065 525780541 351375001
3936000 27380938 28493160 539249865 348031565
3937000 27365145 27940400 542896524 349992450
3938000 27567083 28061509 527512749 285433888
3939000 27467924 28022286 539091608 346435315
3940000 27544643 28046921 535454317 280982808
3941000 27363560 28513703 1054140780 347259995
3942000 27596788 28002946 540854314 280840647
3943000 27501483 28059327 535726431 284790821
3944000 27986747 28142399 525579287 475455877
3945000 27731926 28057746 540642921 353472337
3946000 27798653 28269962 547769600 354538074
3947000 27976326 28141841 680429295 350685439
3948000 27913276 28296214 531361548 350479419
3949000 27814298 28301503 534445099 282440849
3950000 27629375 28187295 524815993 352761577
3951000 27645902 28761454 540199292 353774342
3952000 27921502 28242529 528710457 355057698
3953000 27748927 28784855 534319433 287519725
3954000 27885684 28013678 531513679 347539613
3955000 27625600 28213683 534718821 351901765
3956000 27912148 28197814 559228810 467739066
3957000 28051519 28191794 523534241 360411626
3958000 27925253 28248522 547425498 356200283
3959000 27807822 28094321 551398346 349507715
3960000 27891430 28361732 544400505 351850059
3961000 27780658 28193957 702855355 350099746
3962000 27817343 28091990 523459371 358937937
3963000 28039835 28252999 543529440 356351694
3964000 27368934 28505836 529834233 360936482
3965000 27461835 28666858 542271445 362124161
3966000 27706256 28631917 539851754 358269420
3967000 27775774 28104648 530901754 356219571
3968000 28042094 28502309 544231307 288603323
3969000 28001096 28321777 548288437 439582666
3970000 28376843 28062653 711948746 282545484
3971000 27687760 28188681 524375738 355363214
3972000 28070156 28328587 540755187 368712563
3973000 28063706 28226862 540178816 405034678
3974000 27571578 28995534 556865582 303764618
3975000 30660733 28302607 1125265406 540989296
3976000 28293456 28466246 1273835154 531963200
3977000 28189640 28250437 544629203 367188789
3978000 28173557 28488510 540557211 358194915
3979000 27627607 28237067 538469750 351326330
3980000 27975553 28333548 550837405 385657865
3981000 27743132 28375318 524147153 363313797
3982000 27739164 28508958 538216886 285902101
3983000 27964291 28389278 538041028 361862892
3984000 27746803 28602441 546365760 366483217
3985000 28194621 28328291 1363318292 613803961
3986000 30182997 28507592 1238539276 541147326
3987000 27873579 28301902 548652282 305323418
3988000 28470948 28572712 550445181 350823317
3989000 27987455 28458979 547377005 363246398
3990000 27913919 28320446 530638869 539098246
3991000 27902775 28499676 544437730 365585558
3992000 27832304 28258580 532984659 361857488
3993000 28157519 28884017 539548065 356565265
3994000 27759949 28744471 544630977 364297070
3995000 27965918 28426429 550174733 358994081
3996000 27743591 28322778 539811679 363765870
3997000 27886107 28504075 533485853 293652280
3998000 27744195 28782456 526585381 359244975
3999000 28121247 28443335 540517685 361376245
4000000 28054533 28491271 542254492 359983327
4001000 28073010 28847460 540847160 365754134
4002000 27907233 28777712 527591814 368662995
4003000 27956975 28735843 556400457 582976382
4004000 28140982 28399971 539171994 357953740
4005000 28205037 28604576 552566294 293638702
4006000 28316354 28442089 538504291 362981435
4007000 28161960 28583767 550857428 291083206
4008000 27902965 28554667 548634857 369206107
4009000 28224879 28645678 580849974 378536360
4010000 28089403 40830787 1062692961 361253612
4011000 27584125 29440498 527221019 349359063
4012000 27275566 28096839 543905034 360691064
4013000 27523501 28172861 528196992 288530913
4014000 27209785 27997547 538258385 290955996
4015000 27299160 28216775 695026448 581730966
4016000 27407752 28142232 530933987 549108415
4017000 32285999 39199748 571623973 411545941
4018000 28860743 33643980 557568220 376014410
4019000 30412913 28220555 583243479 381271176
4020000 29490923 28931857 530129781 365622287
4021000 27698714 30548164 580348362 430934588
4022000 35994722 29054267 547819117 365777133
4023000 27503373 28569826 606626657 414943365
4024000 29087045 28728616 534367392 380165751
4025000 33659987 28974601 1019840130 375188358
4026000 30041303 31817629 1387145258 398872631
4027000 29254605 29578881 1071583194 380237061
4028000 29465018 30523348 1220964436 370283856
4029000 30393669 28668211 1062940099 364978439
4030000 28980063 27774236 544516692 354431341
4031000 27474879 28192206 522645239 358668120
4032000 27378962 28495110 533982234 371451847
4033000 27856991 28374591 534441469 373000500
4034000 27652035 28465742 535107056 286627322
4035000 27956017 28458439 537692263 356557568
4036000 27731027 28302236 543183114 352300852
4037000 27755750 28419438 532621322 573139408
4038000 29319987 28212367 548382496 367923657
4039000 27579253 28675172 553259346 357693037
4040000 27729354 28412869 1156417784 378122737
4041000 27827200 28471450 554953325 361724237
4042000 27647738 28459932 548389853 362580598
4043000 27879621 28373902 536350690 365145845
4044000 27657274 28994184 533269743 367774504
4045000 28085477 28607668 558022976 372205994
4046000 27604750 28387046 558113123 364395000
4047000 27967752 28914664 541609255 354552999
4048000 27782889 28668932 678348800 372406230
4049000 27955227 28368882 541364388 362943628
4050000 27857053 28665080 542900911 355447013
4051000 27861600 28626040 536455120 375121256
4052000 27982145 29122523 550379817 365349579
4053000 28179077 28825843 556230039 364759306
4054000 27803591 28644055 540434483 367979384
4055000 28098798 28864384 540794078 357948113
4056000 27821748 28203316 544274000 366423591
4057000 28074935 30069801 544654844 362680895
4058000 27978102 29168803 537173017 373680540
4059000 28328141 29336998 551745004 648647871
4060000 29179739 28513625 1233313766 369151193
4061000 27888191 28620090 681716874 366553083
4062000 27792644 28585226 550602817 367983302
4063000 28108353 29002633 553388192 364067660
4064000 27802113 28829283 542159098 367486010
4065000 28032175 28517865 529797402 371491119
4066000 28288894 28803434 563532623 375772999
4067000 28478471 28630767 537404111 362576036
4068000 28000774 28609906 1302415206 547732271
4069000 27859925 28705931 1319597022 548149683
4070000 27684789 28339592 1286865955 549872484
4071000 28325929 29203344 555341307 370900289
4072000 27929256 28614342 549570630 366223060
4073000 28059374 28686736 569530210 359356554
4074000 28117253 28661278 550824828 422606832
4075000 28226005 29021666 548054925 367368187
4076000 28229419 28750975 543773508 371092679
4077000 28199674 28919125 705092370 578005312
4078000 29142727 28840970 715201250 371698621
4079000 28113930 28799015 541731417 368775659
4080000 28205915 29085621 554613508 372233072
4081000 28188526 28902275 552826442 370790966
4082000 28141585 29456267 535587862 360365819
4083000 28312472 28813701 538788719 365852325
4084000 28167629 28874569 551461114 370306307
4085000 28253977 29306284 553090916 370476808
4086000 28190715 29028418 556792231 581918658
4087000 28076729 29608238 546056596 368437037
4088000 28099689 28661587 1108039039 378513602
4089000 28497695 29301992 577136643 367535726
4090000 28148640 28925518 548632370 363777573
4091000 28326804 28994144 558341334 419828254
4092000 27935864 28606067 554039162 369287727
4093000 28264671 28897454 553711201 370063607
4094000 28085354 29203108 553470409 374164707
4095000 27954937 29760650 1156455956 369821371
4096000 28359063 28524898 551256664 392805919
4097000 28151260 29376599 550972890 376023808
4098000 28114817 29094555 548408294 374824417
4099000 28231719 29372268 703245620 366234024
4100000 28247326 28916690 559176818 377652111
4101000 28054911 30100807 542426883 369805035
4102000 28674158 29011591 553374934 372507234
4103000 28357626 29040479 562476591 364793582
4104000 29121486 28919060 555490517 588239811
4105000 28543028 29123369 559408670 366669681
4106000 28521738 28951137 552110784 370122495
4107000 28343992 28954468 688038615 372362311
4108000 28604258 29300469 558126757 368276538
4109000 28803090 29214356 561427627 382587877
4110000 28467888 29003909 546599050 666527380
4111000 29884359 28909158 1474146418 608631896
4112000 28425214 29056983 560803872 375487120
4113000 28360138 28984768 560416549 583195889
4114000 28352760 29087481 555465066 370529443
4115000 28556528 29065675 551936564 376788724
4116000 28629443 29059184 551807535 371155970
4117000 28645994 29325335 562312344 376031662
4118000 28517248 29232627 550697880 370928204
4119000 28348259 29195916 554372754 655949830
4120000 28875801 29190580 731780872 370062052
4121000 28538515 29335336 555990642 374163442
4122000 28962162 29200278 564081710 436532573
4123000 28536464 29254748 571482332 366056954
4124000 28574393 29163171 562343634 364972716
4125000 30207299 29350849 1131129508 567589198
4126000 28430143 29525699 542431237 374046146
4127000 28189376 29234432 557238060 373274508
4128000 28123278 28629122 556305594 379030340
4129000 28533454 29135203 560687237 373453540
4130000 28611924 29144747 558106150 379253810
4131000 29940900 32548534 719475289 389325634
4132000 30700751 32367587 1281809141 504538301
4133000 30695349 30716342 1173922267 385617828
4134000 30478856 40077998 1121704760 370500950
4135000 30374958 29803255 564422226 383119951
4136000 29992192 30384937 555464289 370781222
4137000 29395872 29848378 582613783 384277902
4138000 39774407 33797759 727322539 377001636
4139000 28879575 34198594 553216769 379795511
4140000 28663845 29378984 613395410 373381512
4141000 28853883 29004919 547193680 372421600
4142000 29687499 29395712 585220277 375632980
4143000 30716038 32043390 1447779451 387272235
4144000 30563393 32574510 1058353307 396862703
4145000 34522193 31521539 1437240902 387996517
4146000 29696798 29408886 565473745 583191598
4147000 32498029 30616427 1158830255 553230718
4148000 32379141 29379336 1350273308 554966316
4149000 30776737 31176546 1134498128 570173765
4150000 32719354 33638374 1383623359 566766434
4151000 29084416 30301862 558916248 381348008
4152000 29695585 31036884 642736730 398409639
4153000 29550034 31173078 567001926 402732710
4154000 30987385 30630034 1054764068 380125367
4155000 31648884 31381506 568791803 437692479
4156000 35358889 33515127 610344045 378567350
